,VESSEL_UID,LATITUDE,LONGITUDE,TIME
860,6617829,-26.75992,311.33803,2013-03-05 07:00:00
861,6617829,-26.76007,311.33788,2013-03-05 08:00:00
862,6617829,-26.7602,311.33782,2013-03-05 10:00:00
863,6617829,-26.75988,311.33805,2013-03-05 12:00:00
864,6617829,-26.75995,311.33797,2013-03-05 13:00:00
865,6617829,-26.7597,311.33853,2013-03-05 14:00:00
866,6617829,-26.75987,311.33813,2013-03-05 15:00:00
867,6617829,-26.75988,311.33813,2013-03-05 16:00:00
868,6617829,-26.76075,311.33902,2013-03-05 17:00:00
869,6617829,-26.76098,311.33835,2013-03-05 19:00:00
870,6617829,-26.76095,311.33812,2013-03-05 20:00:00
871,6617829,-26.76012,311.33795,2013-03-05 22:00:00
872,6617829,-26.76007,311.33802,2013-03-05 23:00:00
873,6617829,-26.75995,311.33818,2013-03-06 00:00:00
874,6617829,-26.75993,311.33827,2013-03-06 02:00:00
875,6617829,-26.76,311.33815,2013-03-06 03:00:00
876,6617829,-26.7599,311.33837,2013-03-06 04:00:00
877,6617829,-26.75985,311.33843,2013-03-06 05:00:00
878,6617829,-26.7599,311.33835,2013-03-06 07:00:00
879,6617829,-26.7599,311.33823,2013-03-06 08:00:00
880,6617829,-26.75988,311.33828,2013-03-06 09:00:00
881,6617829,-26.75982,311.3385,2013-03-06 10:00:00
882,6617829,-26.75982,311.33842,2013-03-06 11:00:00
883,6617829,-26.75983,311.33867,2013-03-06 12:00:00
884,6617829,-26.75987,311.33848,2013-03-06 14:00:00
885,6617829,-26.75992,311.33815,2013-03-06 16:00:00
886,6617829,-26.7603,311.33782,2013-03-06 18:00:00
887,6617829,-26.76035,311.33782,2013-03-06 21:00:00
888,6617829,-26.76052,311.33785,2013-03-06 23:00:00
889,6617829,-26.76048,311.3378,2013-03-07 00:00:00
890,6617829,-26.76093,311.3382,2013-03-07 01:00:00
891,6617829,-26.76078,311.33832,2013-03-07 03:00:00
892,6617829,-26.76093,311.33828,2013-03-07 04:00:00
893,6617829,-26.76105,311.33825,2013-03-07 05:00:00
894,6617829,-26.76032,311.33788,2013-03-07 07:00:00
895,6617829,-26.76003,311.33802,2013-03-07 08:00:00
896,6617829,-26.76002,311.33808,2013-03-07 09:00:00
897,6617829,-26.75998,311.33807,2013-03-07 10:00:00
898,6617829,-26.76043,311.33782,2013-03-07 13:00:00
899,6617829,-26.76048,311.33783,2013-03-07 14:00:00
900,6617829,-26.76058,311.3378,2013-03-07 18:00:00
901,6617829,-26.7606,311.33778,2013-03-07 20:00:00
902,6617829,-26.76057,311.33778,2013-03-07 21:00:00
903,6617829,-26.7608,311.33788,2013-03-07 23:00:00
904,6617829,-26.76085,311.33787,2013-03-08 00:00:00
905,6617829,-26.76087,311.3379,2013-03-08 01:00:00
906,6617829,-26.76088,311.33792,2013-03-08 02:00:00
907,6617829,-26.76092,311.33792,2013-03-08 04:00:00
908,6617829,-26.76087,311.33787,2013-03-08 05:00:00
909,6617829,-26.76088,311.33788,2013-03-08 07:00:00
910,6617829,-26.76067,311.33775,2013-03-08 11:00:00
911,6617829,-26.7609,311.33787,2013-03-08 12:00:00
912,6617829,-26.76088,311.3379,2013-03-08 13:00:00
913,6617829,-26.76103,311.33805,2013-03-08 14:00:00
914,6617829,-26.76085,311.33785,2013-03-08 18:00:00
915,6617829,-26.76098,311.33792,2013-03-08 21:00:00
916,6617829,-26.76098,311.33795,2013-03-08 23:00:00
917,6617829,-26.76103,311.338,2013-03-09 00:00:00
918,6617829,-26.761,311.33795,2013-03-09 02:00:00
919,6617829,-26.76107,311.33808,2013-03-09 03:00:00
920,6617829,-26.761,311.33798,2013-03-09 04:00:00
921,6617829,-26.76105,311.33807,2013-03-09 06:00:00
922,6617829,-26.76093,311.33787,2013-03-09 14:00:00
923,6617829,-26.76097,311.33793,2013-03-09 15:00:00
924,6617829,-26.76095,311.33797,2013-03-09 16:00:00
925,6617829,-26.76097,311.33793,2013-03-09 17:00:00
926,6617829,-26.7606,311.3378,2013-03-09 19:00:00
927,6617829,-26.7609,311.33792,2013-03-09 21:00:00
928,6617829,-26.76103,311.33792,2013-03-09 23:00:00
929,6617829,-26.76108,311.33815,2013-03-10 00:00:00
930,6617829,-26.76022,311.33808,2013-03-10 02:00:00
931,6617829,-26.76078,311.33797,2013-03-10 03:00:00
932,6617829,-26.75998,311.33815,2013-03-10 04:00:00
933,6617829,-26.76012,311.33803,2013-03-10 06:00:00
934,6617829,-26.76037,311.33797,2013-03-10 07:00:00
935,6617829,-26.76075,311.33795,2013-03-10 14:00:00
936,6617829,-26.76115,311.3383,2013-03-10 15:00:00
937,6617829,-26.76025,311.339,2013-03-10 16:00:00
938,6617829,-26.76045,311.3391,2013-03-10 18:00:00
939,6617829,-26.76118,311.3383,2013-03-10 19:00:00
940,6617829,-26.7611,311.3388,2013-03-10 20:00:00
941,6617829,-26.76082,311.33917,2013-03-10 22:00:00
942,6617829,-26.76118,311.33845,2013-03-11 00:00:00
943,6617829,-26.76108,311.33857,2013-03-11 01:00:00
944,6617829,-26.76058,311.338,2013-03-11 03:00:00
945,6617829,-26.76052,311.33797,2013-03-11 04:00:00
946,6617829,-26.76008,311.33827,2013-03-11 06:00:00
947,6617829,-26.76013,311.33822,2013-03-11 07:00:00
948,6617829,-26.7601,311.3385,2013-03-11 08:00:00
949,6617829,-26.76013,311.33815,2013-03-11 09:00:00
950,6617829,-26.76038,311.3379,2013-03-11 13:00:00
951,6617829,-26.76082,311.33787,2013-03-11 15:00:00
952,6617829,-26.76088,311.33788,2013-03-11 17:00:00
953,6617829,-26.76085,311.33788,2013-03-11 23:00:00
954,6617829,-26.76102,311.33798,2013-03-12 01:00:00
955,6617829,-26.76095,311.33798,2013-03-12 02:00:00
956,6617829,-26.76093,311.33795,2013-03-12 04:00:00
957,6617829,-26.761,311.33798,2013-03-12 05:00:00
958,6617829,-26.76108,311.33813,2013-03-12 07:00:00
959,6617829,-26.76105,311.3382,2013-03-12 08:00:00
960,6617829,-26.76105,311.33812,2013-03-12 09:00:00
961,6617829,-26.76097,311.33797,2013-03-12 13:00:00
962,6617829,-26.7608,311.33783,2013-03-12 14:00:00
963,6617829,-26.76097,311.33793,2013-03-12 16:00:00
964,6617829,-26.76098,311.33793,2013-03-12 17:00:00
965,6617829,-26.76105,311.33807,2013-03-12 18:00:00
966,6617829,-26.76112,311.33813,2013-03-12 19:00:00
967,6617829,-26.76118,311.33817,2013-03-12 21:00:00
968,6617829,-26.76127,311.3384,2013-03-12 22:00:00
969,6617829,-26.7612,311.33813,2013-03-12 23:00:00
970,6617829,-26.76113,311.33808,2013-03-13 00:00:00
971,6617829,-26.76067,311.33793,2013-03-13 02:00:00
972,6617829,-26.76053,311.33783,2013-03-13 03:00:00
973,6617829,-26.76088,311.33805,2013-03-13 05:00:00
974,6617829,-26.76055,311.33785,2013-03-13 06:00:00
975,6617829,-26.76047,311.33792,2013-03-13 07:00:00
976,6617829,-26.75663,311.35578,2013-03-13 08:00:00
977,6617829,-26.81747,311.44627,2013-03-13 09:00:00
978,6617829,-26.9097,311.39062,2013-03-13 10:00:00
979,6617829,-26.88165,311.32422,2013-03-13 11:00:00
980,6617829,-26.88165,311.32407,2013-03-13 12:00:00
981,6617829,-26.88163,311.32412,2013-03-13 13:00:00
982,6617829,-26.88158,311.32408,2013-03-13 14:00:00
983,6617829,-26.88142,311.32445,2013-03-13 16:00:00
984,6617829,-26.8815,311.32445,2013-03-13 17:00:00
985,6617829,-26.88148,311.32442,2013-03-13 18:00:00
986,6617829,-26.8815,311.32445,2013-03-13 19:00:00
987,6617829,-26.88155,311.32443,2013-03-13 20:00:00
988,6617829,-26.88155,311.32445,2013-03-13 21:00:00
989,6617829,-26.88153,311.32442,2013-03-13 22:00:00
990,6617829,-26.88158,311.32443,2013-03-13 23:00:00
991,6617829,-26.8815,311.3245,2013-03-14 01:00:00
992,6617829,-26.88152,311.32448,2013-03-14 02:00:00
993,6617829,-26.8815,311.32442,2013-03-14 03:00:00
994,6617829,-26.8815,311.32438,2013-03-14 04:00:00
995,6617829,-26.88148,311.32443,2013-03-14 05:00:00
996,6617829,-26.88153,311.32443,2013-03-14 06:00:00
997,6617829,-26.8815,311.32442,2013-03-14 07:00:00
998,6617829,-26.88145,311.32445,2013-03-14 09:00:00
999,6617829,-26.88148,311.32442,2013-03-14 10:00:00
1000,6617829,-26.8815,311.3244,2013-03-14 11:00:00
1001,6617829,-26.8815,311.32443,2013-03-14 12:00:00
1002,6617829,-26.88147,311.32443,2013-03-14 13:00:00
1003,6617829,-26.88148,311.32438,2013-03-14 14:00:00
1004,6617829,-26.88148,311.32442,2013-03-14 15:00:00
1005,6617829,-26.88147,311.32438,2013-03-14 16:00:00
1006,6617829,-26.88173,311.32387,2013-03-14 17:00:00
1007,6617829,-26.88173,311.32387,2013-03-14 18:00:00
1008,6617829,-26.8815,311.32438,2013-03-14 19:00:00
1009,6617829,-26.88143,311.32447,2013-03-14 20:00:00
1010,6617829,-26.88148,311.32443,2013-03-14 21:00:00
1011,6617829,-26.88152,311.3245,2013-03-14 22:00:00
1012,6617829,-26.88147,311.32443,2013-03-15 00:00:00
1013,6617829,-26.88152,311.32448,2013-03-15 01:00:00
1014,6617829,-26.88152,311.32445,2013-03-15 02:00:00
1015,6617829,-26.88148,311.32443,2013-03-15 03:00:00
1016,6617829,-26.88147,311.32445,2013-03-15 04:00:00
1017,6617829,-26.88143,311.32447,2013-03-15 05:00:00
1018,6617829,-26.88147,311.32445,2013-03-15 06:00:00
1019,6617829,-26.88145,311.32445,2013-03-15 07:00:00
1020,6617829,-26.88148,311.32448,2013-03-15 08:00:00
1021,6617829,-26.88148,311.32443,2013-03-15 09:00:00
1022,6617829,-26.88147,311.32445,2013-03-15 10:00:00
1023,6617829,-26.88147,311.32447,2013-03-15 11:00:00
1024,6617829,-26.88147,311.32447,2013-03-15 12:00:00
1025,6617829,-26.8815,311.32442,2013-03-15 14:00:00
1026,6617829,-26.88148,311.32443,2013-03-15 15:00:00
1027,6617829,-26.88147,311.32443,2013-03-15 16:00:00
1028,6617829,-26.8815,311.32443,2013-03-15 17:00:00
1029,6617829,-26.8815,311.32453,2013-03-15 18:00:00
1030,6617829,-26.8815,311.32447,2013-03-15 19:00:00
1031,6617829,-26.88148,311.32447,2013-03-15 20:00:00
1032,6617829,-26.88152,311.32447,2013-03-15 21:00:00
1033,6617829,-26.88152,311.32448,2013-03-15 22:00:00
1034,6617829,-26.8816,311.3245,2013-03-15 23:00:00
1035,6617829,-26.88153,311.32447,2013-03-16 00:00:00
1036,6617829,-26.88148,311.32448,2013-03-16 01:00:00
1037,6617829,-26.88153,311.32443,2013-03-16 02:00:00
1038,6617829,-26.88152,311.32445,2013-03-16 03:00:00
1039,6617829,-26.8815,311.32443,2013-03-16 05:00:00
1040,6617829,-26.8815,311.32447,2013-03-16 06:00:00
1041,6617829,-26.88152,311.32442,2013-03-16 07:00:00
1042,6617829,-26.88152,311.32447,2013-03-16 08:00:00
1043,6617829,-26.88148,311.3245,2013-03-16 09:00:00
1044,6617829,-26.88148,311.32445,2013-03-16 10:00:00
1045,6617829,-26.88148,311.32452,2013-03-16 11:00:00
1046,6617829,-26.88147,311.32443,2013-03-16 12:00:00
1047,6617829,-26.88147,311.32442,2013-03-16 13:00:00
1048,6617829,-26.88147,311.32442,2013-03-16 14:00:00
1049,6617829,-26.88143,311.32443,2013-03-16 15:00:00
1050,6617829,-26.88152,311.32445,2013-03-16 16:00:00
1051,6617829,-26.88152,311.32445,2013-03-16 17:00:00
1052,6617829,-26.88148,311.32447,2013-03-16 19:00:00
1053,6617829,-26.88152,311.32448,2013-03-16 20:00:00
1054,6617829,-26.88152,311.3245,2013-03-16 21:00:00
1055,6617829,-26.88155,311.32452,2013-03-16 22:00:00
1056,6617829,-26.88147,311.32447,2013-03-16 23:00:00
1057,6617829,-26.88148,311.32443,2013-04-01 01:00:00
1058,6617829,-26.88148,311.32447,2013-04-01 02:00:00
1059,6617829,-26.8815,311.32447,2013-04-01 03:00:00
1060,6617829,-26.8815,311.32448,2013-04-01 04:00:00
1061,6617829,-26.88147,311.32445,2013-04-01 05:00:00
1062,6617829,-26.88145,311.32447,2013-04-01 06:00:00
1063,6617829,-26.88143,311.32442,2013-04-01 07:00:00
1064,6617829,-26.88145,311.32443,2013-04-01 09:00:00
1065,6617829,-26.88145,311.32448,2013-04-01 10:00:00
1066,6617829,-26.88148,311.32443,2013-04-01 11:00:00
1067,6617829,-26.88147,311.32443,2013-04-01 12:00:00
1068,6617829,-26.88147,311.32442,2013-04-01 13:00:00
1069,6617829,-26.88147,311.32443,2013-04-01 14:00:00
1070,6617829,-26.88147,311.32447,2013-04-01 15:00:00
1071,6617829,-26.88145,311.32448,2013-04-01 16:00:00
1072,6617829,-26.88152,311.32443,2013-04-01 17:00:00
1073,6617829,-26.88153,311.32447,2013-04-01 18:00:00
1074,6617829,-26.88152,311.32445,2013-04-01 19:00:00
1075,6617829,-26.88155,311.32447,2013-04-01 20:00:00
1076,6617829,-26.88148,311.32448,2013-04-01 21:00:00
1077,6617829,-26.88155,311.32447,2013-04-01 22:00:00
1078,6617829,-26.88153,311.32448,2013-04-01 23:00:00
1079,6617829,-26.88152,311.32443,2013-04-02 01:00:00
1080,6617829,-26.88147,311.32445,2013-04-02 02:00:00
1081,6617829,-26.88148,311.32447,2013-04-02 03:00:00
1082,6617829,-26.88152,311.32445,2013-04-02 04:00:00
1083,6617829,-26.88152,311.32447,2013-04-02 05:00:00
1084,6617829,-26.88143,311.32445,2013-04-02 06:00:00
1085,6617829,-26.88147,311.32447,2013-04-02 07:00:00
1086,6617829,-26.88145,311.32443,2013-04-02 08:00:00
1087,6617829,-26.88147,311.32447,2013-04-02 09:00:00
1088,6617829,-26.88147,311.32443,2013-04-02 10:00:00
1089,6617829,-26.88147,311.32443,2013-04-02 11:00:00
1090,6617829,-26.88147,311.32445,2013-04-02 12:00:00
1091,6617829,-26.88148,311.32445,2013-04-02 13:00:00
1092,6617829,-26.88143,311.32445,2013-04-02 14:00:00
1093,6617829,-26.8815,311.32445,2013-04-02 15:00:00
1094,6617829,-26.88148,311.3245,2013-04-02 16:00:00
1095,6617829,-26.88145,311.3245,2013-04-02 18:00:00
1096,6617829,-26.88145,311.32443,2013-04-02 19:00:00
1097,6617829,-26.88147,311.32445,2013-04-02 20:00:00
1098,6617829,-26.88147,311.32445,2013-04-02 21:00:00
1099,6617829,-26.88152,311.32447,2013-04-02 22:00:00
1100,6617829,-26.88148,311.32447,2013-04-02 23:00:00
1101,6617829,-26.8815,311.32448,2013-04-03 00:00:00
1102,6617829,-26.88152,311.3244,2013-04-03 01:00:00
1103,6617829,-26.88148,311.32452,2013-04-03 02:00:00
1104,6617829,-26.88145,311.32445,2013-04-03 03:00:00
1105,6617829,-26.88142,311.3245,2013-04-03 04:00:00
1106,6617829,-26.8815,311.32448,2013-04-03 05:00:00
1107,6617829,-26.88148,311.32448,2013-04-03 06:00:00
1108,6617829,-26.88145,311.32447,2013-04-03 07:00:00
1109,6617829,-26.88148,311.32445,2013-04-03 08:00:00
1110,6617829,-26.88142,311.32447,2013-04-03 09:00:00
1111,6617829,-26.88145,311.3245,2013-04-03 10:00:00
1112,6617829,-26.88145,311.32447,2013-04-03 11:00:00
1113,6617829,-26.88143,311.32443,2013-04-03 13:00:00
1114,6617829,-26.88148,311.32445,2013-04-03 14:00:00
1115,6617829,-26.88147,311.32443,2013-04-03 15:00:00
1116,6617829,-26.88147,311.3244,2013-04-03 16:00:00
1117,6617829,-26.88145,311.32445,2013-04-03 17:00:00
1118,6617829,-26.88145,311.32447,2013-04-03 18:00:00
1119,6617829,-26.88147,311.32447,2013-04-03 19:00:00
1120,6617829,-26.88152,311.32442,2013-04-03 20:00:00
1121,6617829,-26.88152,311.32452,2013-04-03 21:00:00
1122,6617829,-26.88147,311.32448,2013-04-03 22:00:00
1123,6617829,-26.88153,311.32447,2013-04-03 23:00:00
1124,6617829,-26.88158,311.32445,2013-04-04 00:00:00
1125,6617829,-26.88145,311.32447,2013-04-04 01:00:00
1126,6617829,-26.8815,311.32448,2013-04-04 02:00:00
1127,6617829,-26.88147,311.32443,2013-04-04 03:00:00
1128,6617829,-26.88145,311.32448,2013-04-04 05:00:00
1129,6617829,-26.88145,311.32445,2013-04-04 06:00:00
1130,6617829,-26.88152,311.32447,2013-04-04 07:00:00
1131,6617829,-26.8815,311.32448,2013-04-04 08:00:00
1132,6617829,-26.88145,311.32443,2013-04-04 09:00:00
1133,6617829,-26.88147,311.3245,2013-04-04 10:00:00
1134,6617829,-26.88145,311.32445,2013-04-04 11:00:00
1135,6617829,-26.88145,311.32447,2013-04-04 12:00:00
1136,6617829,-26.88148,311.32447,2013-04-04 13:00:00
1137,6617829,-26.88145,311.3244,2013-04-04 14:00:00
1138,6617829,-26.88148,311.32443,2013-04-04 15:00:00
1139,6617829,-26.88147,311.32445,2013-04-04 16:00:00
1140,6617829,-26.88147,311.32447,2013-04-04 17:00:00
1141,6617829,-26.88148,311.32448,2013-04-04 18:00:00
1142,6617829,-26.88148,311.3245,2013-04-04 19:00:00
1143,6617829,-26.8815,311.32447,2013-04-04 20:00:00
1144,6617829,-26.88157,311.32447,2013-04-04 21:00:00
1145,6617829,-26.88147,311.3245,2013-04-04 23:00:00
1146,6617829,-26.88152,311.32448,2013-04-05 00:00:00
1147,6617829,-26.88158,311.3244,2013-04-05 01:00:00
1148,6617829,-26.88147,311.3245,2013-04-05 02:00:00
1149,6617829,-26.88148,311.32448,2013-04-05 03:00:00
1150,6617829,-26.88143,311.32448,2013-04-05 04:00:00
1151,6617829,-26.88152,311.32447,2013-04-05 05:00:00
1152,6617829,-26.88143,311.32445,2013-04-05 06:00:00
1153,6617829,-26.88145,311.32448,2013-04-05 07:00:00
1154,6617829,-26.88148,311.32447,2013-04-05 08:00:00
1155,6617829,-26.88147,311.32447,2013-04-05 09:00:00
1156,6617829,-26.88145,311.32443,2013-04-05 10:00:00
1157,6617829,-26.88148,311.32445,2013-04-05 11:00:00
1158,6617829,-26.88143,311.32448,2013-04-05 12:00:00
1159,6617829,-26.88147,311.32445,2013-04-05 13:00:00
1160,6617829,-26.88145,311.32448,2013-04-05 14:00:00
1161,6617829,-26.88143,311.32445,2013-04-05 15:00:00
1162,6617829,-26.88147,311.32445,2013-04-05 17:00:00
1163,6617829,-26.88148,311.32442,2013-04-05 18:00:00
1164,6617829,-26.88152,311.32448,2013-04-05 19:00:00
1165,6617829,-26.88148,311.32448,2013-04-05 20:00:00
1166,6617829,-26.88147,311.32448,2013-04-05 21:00:00
1167,6617829,-26.88148,311.32445,2013-04-05 22:00:00
1168,6617829,-26.88148,311.3245,2013-04-05 23:00:00
1169,6617829,-26.88152,311.32447,2013-04-06 00:00:00
1170,6617829,-26.88143,311.32447,2013-04-06 01:00:00
1171,6617829,-26.88145,311.32445,2013-04-06 02:00:00
1172,6617829,-26.88147,311.32447,2013-04-06 03:00:00
1173,6617829,-26.88145,311.32447,2013-04-06 04:00:00
1174,6617829,-26.88142,311.32448,2013-04-06 05:00:00
1175,6617829,-26.8815,311.32447,2013-04-06 06:00:00
1176,6617829,-26.88145,311.32447,2013-04-06 07:00:00
1177,6617829,-26.88147,311.32448,2013-04-06 08:00:00
1178,6617829,-26.88143,311.32448,2013-04-06 09:00:00
1179,6617829,-26.88147,311.32447,2013-04-06 11:00:00
1180,6617829,-26.88145,311.32447,2013-04-06 12:00:00
1181,6617829,-26.88148,311.32443,2013-04-06 13:00:00
1182,6617829,-26.88148,311.32443,2013-04-06 14:00:00
1183,6617829,-26.88147,311.32448,2013-04-06 15:00:00
1184,6617829,-26.8815,311.32445,2013-04-06 16:00:00
1185,6617829,-26.88148,311.32448,2013-04-06 17:00:00
1186,6617829,-26.88148,311.32452,2013-04-06 18:00:00
1187,6617829,-26.88148,311.32452,2013-04-06 19:00:00
1188,6617829,-26.8815,311.32447,2013-04-06 20:00:00
1189,6617829,-26.88148,311.32447,2013-04-06 21:00:00
1190,6617829,-26.88152,311.32448,2013-04-06 22:00:00
1191,6617829,-26.88155,311.3245,2013-04-06 23:00:00
1192,6617829,-26.8815,311.32447,2013-04-07 00:00:00
1193,6617829,-26.8815,311.32445,2013-04-07 01:00:00
1194,6617829,-26.88162,311.32452,2013-04-07 02:00:00
1195,6617829,-26.88148,311.32445,2013-04-07 03:00:00
1196,6617829,-26.88145,311.32447,2013-04-07 05:00:00
1197,6617829,-26.88148,311.32443,2013-04-07 06:00:00
1198,6617829,-26.88147,311.3245,2013-04-07 07:00:00
1199,6617829,-26.88148,311.32445,2013-04-07 08:00:00
1200,6617829,-26.88142,311.32445,2013-04-07 09:00:00
1201,6617829,-26.8815,311.3244,2013-04-07 10:00:00
1202,6617829,-26.88147,311.32443,2013-04-07 11:00:00
1203,6617829,-26.88145,311.32438,2013-04-07 12:00:00
1204,6617829,-26.88148,311.32445,2013-04-07 13:00:00
1205,6617829,-26.88145,311.32445,2013-04-07 14:00:00
1206,6617829,-26.88148,311.32445,2013-04-07 15:00:00
1207,6617829,-26.88148,311.3245,2013-04-07 16:00:00
1208,6617829,-26.88143,311.3245,2013-04-07 17:00:00
1209,6617829,-26.88152,311.32445,2013-04-07 18:00:00
1210,6617829,-26.88153,311.32448,2013-04-07 20:00:00
1211,6617829,-26.88155,311.32453,2013-04-07 21:00:00
1212,6617829,-26.8815,311.32448,2013-04-07 22:00:00
1213,6617829,-26.88152,311.32453,2013-04-07 23:00:00
1214,6617829,-26.88157,311.32452,2013-04-08 00:00:00
1215,6617829,-26.88145,311.32445,2013-04-08 01:00:00
1216,6617829,-26.88145,311.32443,2013-04-08 02:00:00
1217,6617829,-26.88152,311.3245,2013-04-08 03:00:00
1218,6617829,-26.8815,311.32445,2013-04-08 04:00:00
1219,6617829,-26.88145,311.32448,2013-04-08 05:00:00
1220,6617829,-26.88147,311.32447,2013-04-08 06:00:00
1221,6617829,-26.88145,311.32448,2013-04-08 07:00:00
1222,6617829,-26.88148,311.32442,2013-04-08 08:00:00
1223,6617829,-26.88145,311.32447,2013-04-08 09:00:00
1224,6617829,-26.88148,311.32445,2013-04-08 10:00:00
1225,6617829,-26.88145,311.32447,2013-04-08 12:00:00
1226,6617829,-26.88148,311.32445,2013-04-08 13:00:00
1227,6617829,-26.88145,311.3245,2013-04-08 14:00:00
1228,6617829,-26.88148,311.32448,2013-04-08 15:00:00
1229,6617829,-26.8815,311.32447,2013-04-08 16:00:00
1230,6617829,-26.88147,311.32447,2013-04-08 17:00:00
1231,6617829,-26.88152,311.32445,2013-04-08 18:00:00
1232,6617829,-26.88148,311.3245,2013-04-08 19:00:00
1233,6617829,-26.8815,311.32445,2013-04-08 20:00:00
1234,6617829,-26.88152,311.32447,2013-04-08 21:00:00
1235,6617829,-26.88147,311.32447,2013-04-08 22:00:00
1236,6617829,-26.88153,311.32448,2013-04-08 23:00:00
1237,6617829,-26.8815,311.32445,2013-04-09 00:00:00
1238,6617829,-26.88148,311.32443,2013-04-09 01:00:00
1239,6617829,-26.88148,311.32443,2013-04-09 02:00:00
1240,6617829,-26.88148,311.32448,2013-04-09 03:00:00
1241,6617829,-26.88148,311.32447,2013-04-09 04:00:00
1242,6617829,-26.88142,311.32442,2013-04-09 06:00:00
1243,6617829,-26.88143,311.32448,2013-04-09 07:00:00
1244,6617829,-26.88148,311.32445,2013-04-09 08:00:00
1245,6617829,-26.8815,311.3245,2013-04-09 09:00:00
1246,6617829,-26.88148,311.32443,2013-04-09 10:00:00
1247,6617829,-26.8815,311.32447,2013-04-09 11:00:00
1248,6617829,-26.88147,311.32447,2013-04-09 12:00:00
1249,6617829,-26.88148,311.32447,2013-04-09 13:00:00
1250,6617829,-26.88143,311.32442,2013-04-09 14:00:00
1251,6617829,-26.88148,311.32447,2013-04-09 15:00:00
1252,6617829,-26.88152,311.3245,2013-04-09 16:00:00
1253,6617829,-26.88152,311.3245,2013-04-09 17:00:00
1254,6617829,-26.8815,311.32448,2013-04-09 18:00:00
1255,6617829,-26.8815,311.32448,2013-04-09 19:00:00
1256,6617829,-26.8815,311.32448,2013-04-09 21:00:00
1257,6617829,-26.88147,311.32448,2013-04-09 22:00:00
1258,6617829,-26.88147,311.32447,2013-04-09 23:00:00
1259,6617829,-26.88152,311.32448,2013-04-10 00:00:00
1260,6617829,-26.88145,311.32442,2013-04-10 01:00:00
1261,6617829,-26.88147,311.32445,2013-04-10 02:00:00
1262,6617829,-26.88145,311.32448,2013-04-10 03:00:00
1263,6617829,-26.88147,311.32448,2013-04-10 04:00:00
1264,6617829,-26.8815,311.32445,2013-04-10 05:00:00
1265,6617829,-26.8815,311.32445,2013-04-10 06:00:00
1266,6617829,-26.88145,311.32443,2013-04-10 07:00:00
1267,6617829,-26.88145,311.32445,2013-04-10 08:00:00
1268,6617829,-26.88148,311.32442,2013-04-10 09:00:00
1269,6617829,-26.88148,311.32443,2013-04-10 10:00:00
1270,6617829,-26.88148,311.32443,2013-04-10 11:00:00
1271,6617829,-26.88147,311.32443,2013-04-10 13:00:00
1272,6617829,-26.88145,311.32445,2013-04-10 14:00:00
1273,6617829,-26.88148,311.3245,2013-04-10 15:00:00
1274,6617829,-26.8815,311.32443,2013-04-10 16:00:00
1275,6617829,-26.88143,311.32447,2013-04-10 17:00:00
1276,6617829,-26.88145,311.32447,2013-04-10 18:00:00
1277,6617829,-26.88147,311.32448,2013-04-10 19:00:00
1278,6617829,-26.88148,311.32442,2013-04-10 20:00:00
1279,6617829,-26.88152,311.32445,2013-04-10 21:00:00
1280,6617829,-26.88148,311.32443,2013-04-10 22:00:00
1281,6617829,-26.88155,311.32447,2013-04-10 23:00:00
1282,6617829,-26.88153,311.32445,2013-04-11 00:00:00
1283,6617829,-26.88147,311.32445,2013-04-11 01:00:00
1284,6617829,-26.88155,311.32445,2013-04-11 02:00:00
1285,6617829,-26.88143,311.32447,2013-04-11 03:00:00
1286,6617829,-26.88147,311.32447,2013-04-11 04:00:00
1287,6617829,-26.88147,311.32445,2013-04-11 05:00:00
1288,6617829,-26.88143,311.32445,2013-04-11 06:00:00
1289,6617829,-26.8815,311.32447,2013-04-11 08:00:00
1290,6617829,-26.8814,311.32442,2013-04-11 09:00:00
1291,6617829,-26.88143,311.32443,2013-04-11 10:00:00
1292,6617829,-26.88147,311.32445,2013-04-11 11:00:00
1293,6617829,-26.88147,311.32445,2013-04-11 12:00:00
1294,6617829,-26.88147,311.32445,2013-04-11 13:00:00
1295,6617829,-26.88142,311.32448,2013-04-11 14:00:00
1296,6617829,-26.88147,311.32447,2013-04-11 15:00:00
1297,6617829,-26.88147,311.32452,2013-04-11 16:00:00
1298,6617829,-26.88148,311.32452,2013-04-11 17:00:00
1299,6617829,-26.88143,311.3245,2013-04-11 18:00:00
1300,6617829,-26.88148,311.32447,2013-04-11 19:00:00
1301,6617829,-26.8815,311.32445,2013-04-11 20:00:00
1302,6617829,-26.88147,311.32447,2013-04-11 21:00:00
1303,6617829,-26.88148,311.32447,2013-04-11 22:00:00
1304,6617829,-26.88152,311.3245,2013-04-11 23:00:00
1305,6617829,-26.88148,311.32447,2013-04-12 01:00:00
1306,6617829,-26.88155,311.3245,2013-04-12 02:00:00
1307,6617829,-26.88148,311.32447,2013-04-12 03:00:00
1308,6617829,-26.88148,311.3245,2013-04-12 04:00:00
1309,6617829,-26.88147,311.32452,2013-04-12 05:00:00
1310,6617829,-26.88147,311.32447,2013-04-12 06:00:00
1311,6617829,-26.88147,311.32448,2013-04-12 07:00:00
1312,6617829,-26.88148,311.32447,2013-04-12 08:00:00
1313,6617829,-26.88148,311.32448,2013-04-12 09:00:00
1314,6617829,-26.88145,311.32452,2013-04-12 10:00:00
